speed,serial,camera,timestamp,latitude,longitude,horizontal_accuracy,gps_last_update_unix,notes,sourceFolder,flower?,boxes_xywh,confs,clss,GPSpoint
50.0,319522065401.0,RS2,20251031_201853_794906Z,39.6270786,-111.6371271,0.014,1761941933.6208184,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[673.9290771484375, 18.319236755371094, 47.09136962890625, 32.1422119140625]]",[0.4517972469329834],[2.0],['[  39.62708427 -111.63713216]']
50.0,217222062474.0,RS1,20251031_201922_050654Z,39.6270344,-111.6371318,0.014,1761941962.0323472,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[467.3196716308594, 100.18946838378906, 92.37335205078125, 74.13701629638672]]",[0.30226072669029236],[2.0],['[  39.62703894 -111.63714073]']
50.0,217222062474.0,RS1,20251031_201932_453464Z,39.6270467,-111.637142,0.014,1761941972.4198756,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[447.0400390625, 389.8027038574219, 186.685546875, 84.83905029296875]]",[0.3079821765422821],[2.0],['[  39.62704945 -111.63715031]']
50.0,217222062474.0,RS1,20251031_201932_680645Z,39.6270467,-111.637142,0.014,1761941972.4198756,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[373.76019287109375, 506.5594177246094, 196.0992431640625, 97.33770751953125]]",[0.5861946940422058],[2.0],['[  39.62704902 -111.63715031]']
50.0,217222062474.0,RS1,20251031_201945_218940Z,39.6270748,-111.6371427,0.014,1761941984.8280008,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[1084.964599609375, 65.14826202392578, 70.1640625, 40.53660583496094]]",[0.3095572888851166],[2.0],['[  39.62707987 -111.6371491 ]']
50.0,217222062474.0,RS1,20251031_201945_465222Z,39.6270758,-111.6371427,0.014,1761941985.2257097,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[1101.70849609375, 126.16976928710938, 78.8050537109375, 49.79449462890625]]",[0.3192727863788605],[2.0],['[  39.62708022 -111.6371491 ]']
50.0,211622067750.0,RS3,20251031_201954_173852Z,39.6270949,-111.6371429,0.014,1761941994.0248325,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[1648.259765625, 362.4034423828125, 25.71435546875, 84.45315551757812]]",[0.2555408179759979],[0.0],['[  39.62709771 -111.63714181]']
50.0,319522065401.0,RS2,20251031_201957_300222Z,39.6271014,-111.6371428,0.014,1761941997.223064,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[1124.595458984375, 78.17119598388672, 81.6043701171875, 65.3355712890625]]",[0.2506336271762848],[2.0],['[  39.62710616 -111.63714579]']
50.0,319522065401.0,RS2,20251031_201958_085579Z,39.6271034,-111.6371429,0.014,1761941998.025015,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[1246.847412109375, 459.6034240722656, 30.422119140625, 54.82598876953125]]",[0.2870069146156311],[0.0],['[  39.62710593 -111.6371459 ]']
50.0,211622067750.0,RS3,20251031_202002_943842Z,39.6271134,-111.6371423,0.014,1761942002.8221872,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[1257.503173828125, 262.32110595703125, 19.4083251953125, 61.601318359375]]",[0.3657444417476654],[0.0],['[  39.62711674 -111.63714213]']
50.0,211622067750.0,RS3,20251031_202003_443694Z,39.6271144,-111.6371424,0.014,1761942003.2251706,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[1360.4298095703125, 511.92352294921875, 29.624267578125, 86.28353881835938]]",[0.3644244968891144],[0.0],['[  39.62711668 -111.63714223]']
50.0,217222062474.0,RS1,20251031_202012_273476Z,39.6271338,-111.6371428,0.014,1761942012.0232768,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[1904.4346923828125, 25.470535278320312, 31.130615234375, 50.694801330566406]]",[0.339579701423645],[2.0],['[  39.62713929 -111.63714527]']
50.0,319522065401.0,RS2,20251031_202015_335122Z,39.6271405,-111.6371433,0.014,1761942015.2235093,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[1623.19677734375, 454.1644592285156, 36.8404541015625, 47.08154296875]]",[0.5389207601547241],[0.0],['[  39.62714306 -111.63714536]']
50.0,319522065401.0,RS2,20251031_202026_367551Z,39.627164,-111.6371433,0.014,1761942026.0242712,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[1012.4741821289062, 118.41759490966797, 62.2396240234375, 60.41746520996094]]",[0.37616556882858276],[2.0],['[  39.62716841 -111.63714677]']
50.0,319522065401.0,RS2,20251031_202026_604935Z,39.6271647,-111.6371433,0.014,1761942026.4199817,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[1017.3692626953125, 190.7007598876953, 76.301513671875, 77.617431640625]]",[0.8527172803878784],[2.0],['[  39.62716848 -111.63714679]']
50.0,319522065401.0,RS2,20251031_202030_612518Z,39.6271733,-111.6371437,0.014,1761942030.4216316,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[1346.02734375, 21.441055297851562, 69.5787353515625, 37.11936950683594]]",[0.5663551092147827],[2.0],['[  39.62717889 -111.6371455 ]']
50.0,211622067750.0,RS3,20251031_202030_745929Z,39.6271733,-111.6371437,0.014,1761942030.4216316,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[729.5441284179688, 32.591064453125, 99.77099609375, 58.098388671875]]",[0.8387811183929443],[2.0],['[  39.6271785  -111.63714551]']
50.0,319522065401.0,RS2,20251031_202030_877412Z,39.6271741,-111.6371436,0.014,1761942030.8188686,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[1385.29296875, 38.383575439453125, 103.2877197265625, 67.97256469726562]]",[0.8218210935592651],[2.0],['[  39.62717928 -111.63714535]']
50.0,211622067750.0,RS3,20251031_202031_027118Z,39.6271741,-111.6371436,0.014,1761942030.8188686,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[693.986083984375, 64.56097412109375, 127.651123046875, 108.0283432006836]]",[0.8658456802368164],[2.0],['[  39.62717869 -111.63714544]']
50.0,319522065401.0,RS2,20251031_202031_113577Z,39.6271741,-111.6371436,0.014,1761942030.8188686,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[1448.843505859375, 84.108154296875, 132.994140625, 102.37774658203125]]",[0.8490378856658936],[2.0],['[  39.62717863 -111.63714532]']
50.0,211622067750.0,RS3,20251031_202031_266377Z,39.6271749,-111.6371436,0.014,1761942031.224007,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[659.6102294921875, 114.52506256103516, 145.25030517578125, 120.16615295410156]]",[0.8758792877197266],[2.0],['[  39.62717901 -111.63714546]']
50.0,319522065401.0,RS2,20251031_202031_385744Z,39.6271749,-111.6371436,0.014,1761942031.224007,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[1516.2972412109375, 157.41146850585938, 140.245849609375, 125.35702514648438]]",[0.8644744753837585],[2.0],['[  39.62717875 -111.63714535]']
50.0,211622067750.0,RS3,20251031_202031_531228Z,39.6271749,-111.6371436,0.014,1761942031.224007,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[606.7699584960938, 183.61676025390625, 162.3599853515625, 139.92266845703125]]",[0.8890329003334045],[2.0],['[  39.62717847 -111.6371455 ]']
50.0,319522065401.0,RS2,20251031_202031_638039Z,39.6271757,-111.6371435,0.014,1761942031.6210892,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[1568.2840576171875, 207.35382080078125, 158.263427734375, 139.52618408203125]]",[0.874545693397522],[2.0],['[  39.62717918 -111.63714525]']
50.0,211622067750.0,RS3,20251031_202031_784050Z,39.6271757,-111.6371435,0.014,1761942031.6210892,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[559.4652099609375, 239.99441528320312, 184.329833984375, 155.50990295410156]]",[0.8851032853126526],[2.0],['[  39.62717891 -111.63714544]']
50.0,319522065401.0,RS2,20251031_202031_857014Z,39.6271757,-111.6371435,0.014,1761942031.6210892,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[1663.899658203125, 299.1245422363281, 175.6787109375, 161.4906463623047]]",[0.891240119934082],[2.0],['[  39.62717865 -111.63714524]']
50.0,211622067750.0,RS3,20251031_202032_016628Z,39.6271757,-111.6371435,0.014,1761942031.6210892,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[453.16815185546875, 387.08441162109375, 234.75820922851562, 194.00665283203125]]",[0.8258453011512756],[2.0],['[  39.62717821 -111.63714547]']
50.0,319522065401.0,RS2,20251031_202032_107847Z,39.6271765,-111.6371434,0.014,1761942032.029988,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[1806.2530517578125, 439.50653076171875, 210.909423828125, 212.327392578125]]",[0.9172301292419434],[2.0],['[  39.62717884 -111.63714515]']
50.0,211622067750.0,RS3,20251031_202032_249006Z,39.6271765,-111.6371434,0.014,1761942032.029988,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[367.7032470703125, 511.7716064453125, 268.75140380859375, 235.321044921875]]",[0.8404780626296997],[2.0],['[  39.62717858 -111.63714538]']
50.0,211622067750.0,RS3,20251031_202032_497644Z,39.6271773,-111.6371435,0.014,1761942032.421852,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[180.13507080078125, 790.997314453125, 359.5067138671875, 322.42120361328125]]",[0.8741747736930847],[2.0],['[  39.62717875 -111.63714548]']
50.0,211622067750.0,RS3,20251031_202057_965495Z,39.6272312,-111.637143,0.014,1761942057.620327,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[1417.94970703125, 25.837804794311523, 65.3809814453125, 46.157894134521484]]",[0.49073779582977295],[2.0],['[  39.62723655 -111.63714165]']
50.0,211622067750.0,RS3,20251031_202058_193327Z,39.6272321,-111.6371431,0.014,1761942058.0245514,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[1480.094970703125, 48.606910705566406, 109.0626220703125, 89.52439880371094]]",[0.8187094926834106],[2.0],['[  39.62723694 -111.63714166]']
50.0,211622067750.0,RS3,20251031_202058_449925Z,39.6272329,-111.6371431,0.014,1761942058.4193454,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[1554.3951416015625, 109.25721740722656, 126.559814453125, 128.16055297851562]]",[0.8635303974151611],[2.0],['[  39.62723702 -111.63714167]']
50.0,211622067750.0,RS3,20251031_202058_676126Z,39.6272329,-111.6371431,0.014,1761942058.4193454,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[1642.7724609375, 196.46295166015625, 156.9896240234375, 151.92950439453125]]",[0.8749767541885376],[2.0],['[  39.62723635 -111.63714169]']
50.0,211622067750.0,RS3,20251031_202058_941504Z,39.6272337,-111.6371432,0.014,1761942058.8190212,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[1730.82958984375, 294.71685791015625, 183.74853515625, 177.66079711914062]]",[0.8923579454421997],[2.0],['[  39.6272366  -111.63714184]']
50.0,211622067750.0,RS3,20251031_202059_177471Z,39.6272337,-111.6371432,0.014,1761942058.8190212,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[1844.55615234375, 459.8227233886719, 150.37939453125, 209.84918212890625]]",[0.9118591547012329],[2.0],['[  39.62723596 -111.63714196]']
50.0,211622067750.0,RS3,20251031_202103_948495Z,39.6272439,-111.6371436,0.014,1761942063.6195023,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[1553.3695068359375, 404.0038757324219, 39.345458984375, 76.68572998046875]]",[0.5231624841690063],[0.0],['[  39.62724656 -111.63714283]']
50.0,211622067750.0,RS3,20251031_202105_698228Z,39.6272483,-111.6371439,0.014,1761942065.6195536,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[1152.2529296875, 28.442882537841797, 44.732177734375, 38.29662322998047]]",[0.48371952772140503],[2.0],['[  39.62725367 -111.63714378]']
50.0,319522065401.0,RS2,20251031_202116_532065Z,39.6272725,-111.6371435,0.014,1761942076.4250305,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[575.113037109375, 116.72417449951172, 37.47265625, 40.23310852050781]]",[0.6266407370567322],[2.0],['[  39.62727701 -111.63714871]']
50.0,211622067750.0,RS3,20251031_202117_222152Z,39.6272734,-111.6371435,0.014,1761942076.820118,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[897.8555908203125, 65.24263763427734, 48.94390869140625, 25.324893951416016]]",[0.6817970871925354],[2.0],['[  39.62727841 -111.63714454]']
50.0,211622067750.0,RS3,20251031_202117_490871Z,39.6272743,-111.6371435,0.014,1761942077.225733,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[894.1903686523438, 102.95127868652344, 55.7420654296875, 29.20069122314453]]",[0.7068803310394287],[2.0],['[  39.6272789  -111.63714453]']
50.0,211622067750.0,RS3,20251031_202124_509993Z,39.6272902,-111.6371433,0.014,1761942084.4207606,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[1381.7197265625, 94.70341491699219, 18.6339111328125, 55.762855529785156]]",[0.2832431197166443],[0.0],['[  39.62729476 -111.63714237]']
50.0,319522065401.0,RS2,20251031_202138_314235Z,39.6273209,-111.637143,0.014,1761942098.0238523,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[1509.411376953125, 396.3039855957031, 78.3140869140625, 141.83380126953125]]",[0.6436102986335754],[0.0],['[  39.6273235  -111.63714532]']
50.0,319522065401.0,RS2,20251031_202144_796919Z,39.6273348,-111.6371432,0.014,1761942104.4205835,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[1257.1685791015625, 44.85546875, 88.612548828125, 79.65992736816406]]",[0.6763219833374023],[2.0],['[  39.62733984 -111.63714556]']
50.0,211622067750.0,RS3,20251031_202145_087875Z,39.6273357,-111.6371432,0.014,1761942104.820517,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[571.802001953125, 75.09757232666016, 102.78857421875, 107.9397964477539]]",[0.6529451608657837],[2.0],['[  39.6273402 -111.6371455]']
50.0,319522065401.0,RS2,20251031_202145_119051Z,39.6273357,-111.6371432,0.014,1761942104.820517,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[1286.2227783203125, 78.51256561279297, 98.93701171875, 120.02684020996094]]",[0.8512777090072632],[2.0],['[  39.6273402  -111.63714558]']
50.0,319522065401.0,RS2,20251031_202145_334588Z,39.6273365,-111.6371432,0.014,1761942105.2240183,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[1333.734619140625, 154.45742797851562, 115.4635009765625, 141.49192810058594]]",[0.8725723624229431],[2.0],['[  39.62734031 -111.6371456 ]']
50.0,319522065401.0,RS2,20251031_202145_632918Z,39.6273373,-111.6371433,0.014,1761942105.6201367,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[1387.089111328125, 246.9791259765625, 126.1474609375, 151.7096710205078]]",[0.7631437182426453],[2.0],['[  39.62734053 -111.63714571]']
50.0,211622067750.0,RS3,20251031_202145_802118Z,39.6273373,-111.6371433,0.014,1761942105.6201367,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[340.8717346191406, 362.28021240234375, 139.18060302734375, 127.73013305664062]]",[0.6835785508155823],[2.0],['[  39.62734002 -111.63714565]']
50.0,319522065401.0,RS2,20251031_202145_811071Z,39.6273373,-111.6371433,0.014,1761942105.6201367,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[1445.914306640625, 324.4565734863281, 142.8187255859375, 159.85491943359375]]",[0.8229590654373169],[2.0],['[  39.62734015 -111.63714569]']
50.0,319522065401.0,RS2,20251031_202146_102374Z,39.6273383,-111.6371434,0.014,1761942106.033844,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[1583.389404296875, 525.7139892578125, 195.4346923828125, 206.82879638671875]]",[0.327639102935791],[2.0],['[  39.6273404  -111.63714578]']
50.0,319522065401.0,RS2,20251031_202151_324010Z,39.6273495,-111.6371443,0.014,1761942111.2232833,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[1400.740478515625, 42.7652587890625, 35.07861328125, 73.39692687988281]]",[0.4517344832420349],[1.0],['[  39.6273546  -111.63714601]']
50.0,211622067750.0,RS3,20251031_202151_544453Z,39.6273495,-111.6371443,0.014,1761942111.2232833,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[774.1948852539062, 66.48948669433594, 36.6488037109375, 71.70922088623047]]",[0.634506344795227],[1.0],['[  39.62735425 -111.63714584]']
50.0,319522065401.0,RS2,20251031_202151_574658Z,39.6273495,-111.6371443,0.014,1761942111.2232833,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[1437.696533203125, 78.11328887939453, 30.408203125, 76.68214416503906]]",[0.3845326900482178],[1.0],['[  39.62735421 -111.637146  ]']
50.0,211622067750.0,RS3,20251031_202151_814059Z,39.6273505,-111.6371443,0.014,1761942111.6204743,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[752.996826171875, 128.1134033203125, 45.483642578125, 80.68566131591797]]",[0.3874201476573944],[1.0],['[  39.62735466 -111.63714583]']
50.0,319522065401.0,RS2,20251031_202151_826214Z,39.6273505,-111.6371443,0.014,1761942111.6204743,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[1497.098388671875, 138.64056396484375, 33.9349365234375, 88.73106384277344]]",[0.29757028818130493],[0.0],['[  39.62735462 -111.637146  ]']
50.0,319522065401.0,RS2,20251031_202152_076153Z,39.6273514,-111.6371443,0.014,1761942112.0315638,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[1577.78076171875, 218.14892578125, 37.7332763671875, 96.01495361328125]]",[0.5245975852012634],[0.0],['[  39.62735495 -111.63714599]']
50.0,211622067750.0,RS3,20251031_202152_310476Z,39.6273514,-111.6371443,0.014,1761942112.0315638,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[686.3681640625, 288.94061279296875, 64.38916015625, 108.00674438476562]]",[0.7668545246124268],[1.0],['[  39.62735448 -111.63714583]']
50.0,319522065401.0,RS2,20251031_202152_314002Z,39.6273514,-111.6371443,0.014,1761942112.0315638,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[1659.817138671875, 299.0635681152344, 41.4375, 110.88385009765625]]",[0.737953245639801],[0.0],['[  39.62735447 -111.63714598]']
50.0,319522065401.0,RS2,20251031_202152_578898Z,39.6273524,-111.6371443,0.014,1761942112.4195423,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[1759.0264892578125, 397.0421142578125, 40.184814453125, 116.3125]]",[0.7718450427055359],[0.0],['[  39.62735505 -111.63714597]']
50.0,211622067750.0,RS3,20251031_202152_585202Z,39.6273524,-111.6371443,0.014,1761942112.4195423,skirt on - no depth images - Orientation:East,10-31_2pm,1,"[[643.2733154296875, 386.56207275390625, 71.67303466796875, 117.43624877929688]]",[0.5638693571090698],[1.0],['[  39.62735505 -111.63714585]']
